"project_key","lab_proj_name","submit_proj_name","source_name"
5421,"C2010USWA038","Influence of Volcanic Ash in Puget Sound Area [MLRA 2]","SSL LIMS Version 1.0"
5422,"C2010USAZ080","Coronado National Forest","SSL LIMS Version 1.0"
5423,"C2010USUT042","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5424,"C2010USND068","Red River Salinity Study - Cass Co.","SSL LIMS Version 1.0"
5425,"C2010USCA088","Central Sierra Foothills Area Soil Survey","SSL LIMS Version 1.0"
5426,"C2010USNE086","Class Samples","SSL LIMS Version 1.0"
5427,"C2010USAK123","Kruzof Island","SSL LIMS Version 1.0"
5428,"C2010USTX035","East Texas-Hopkins, Jasper, Nacogdoches, Sabine &San Augusti","SSL LIMS Version 1.0"
5429,"MO201002","University of Missouri Project 2","University of Missouri"
5430,"ID1977001","St. Joe National Forest","University of Idaho"
5431,"ID1978001","Clearwater National Forest","University of Idaho"
5432,"ID1979001","Nezperce National Forest","University of Idaho"
5433,"ID1979002","Idaho Panhandle National Forests","University of Idaho"
5434,"ID1979003","Kootenai National Forest","University of Idaho"
5435,"R2002USPR061","PAPAYA  Db","SSL LIMS Version 1.0"
5436,"C2011USKY050","Gishton series (proposed)","SSL LIMS Version 1.0"
5439,"C2011USNY023","Ontario Co.","SSL LIMS Version 1.0"
5440,"C2010USCO083","CRP Monitoring Study -  MLRA 69B","SSL LIMS Version 1.0"
5441,"C2011USMT018","MLRA 53A","SSL LIMS Version 1.0"
5442,"C2010USSD044","Pierre MLRA -  Stanley Co.","SSL LIMS Version 1.0"
5443,"C2010USAK130","Kodiak Archipelago & Nushagak/Mulchatna Soil Surveys","SSL LIMS Version 1.0"
5444,"R2011AE02154","Northern Emirates Soil Survey","SSL LIMS Version 1.0"
5445,"C2010USCO093","CRP Monitoring Project  -  Washington Co.","SSL LIMS Version 1.0"
5446,"I2010USNE053","Equilibrium Water Extract","SSL LIMS Version 1.0"
5447,"C2010USTX049","MLRA  84B & 85 - Bosque, Erath, Hamilton Co.","SSL LIMS Version 1.0"
5448,"C2010USSD124","Fen Series Study","SSL LIMS Version 1.0"
5449,"C2010USWA079","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5450,"C2010USTX099","Burelson, Caldwell,","SSL LIMS Version 1.0"
5451,"C2010USKS105","KS Mesonet Project - Mead Co.","SSL LIMS Version 1.0"
5452,"C2010USCA074","Mono Co.","SSL LIMS Version 1.0"
5453,"C2010USTX117","Dynamic Soil Properties -","SSL LIMS Version 1.0"
5454,"C2010USNM090","Rosevelt & Cochran Co.s","SSL LIMS Version 1.0"
5455,"C2010USTX116","Dynamic Soil Properties - Bailey, Hockley & Lamb Co.","SSL LIMS Version 1.0"
5456,"C2010USTX094","Cochran Co.","SSL LIMS Version 1.0"
5457,"C2010USTX087","MLRA  87A","SSL LIMS Version 1.0"
5458,"C2010USKS127","MLRA 72 - Finney, Hamilton & Haskell Co.s","SSL LIMS Version 1.0"
5459,"C2011USMI016","Grayling MLRA","SSL LIMS Version 1.0"
5460,"FL201101","University of Florida Project 1","University of Florida"
5461,"C2010USNM023","Roosevelt Co.","SSL LIMS Version 1.0"
5462,"C2010USID047","Eastern Idaho","SSL LIMS Version 1.0"
5463,"C2011USSD014","Badlands National Park - Pennington Co.","SSL LIMS Version 1.0"
5464,"C2011USNY030","Lewis Co.","SSL LIMS Version 1.0"
5465,"C2010USOR032","Malheur Co. - MLRA 24 & 25","SSL LIMS Version 1.0"
5466,"C2010USKY120","McLean Co.","SSL LIMS Version 1.0"
5467,"C2010USKY121","McLean Co.","SSL LIMS Version 1.0"
5468,"I2010HA06101","Haiti LDSF PaPim (PP) Soil Moisture Data","SSL LIMS Version 1.0"
5469,"C2011USIL019","Carbondale MLRA","SSL LIMS Version 1.0"
5470,"C2010USWI108","Southern Wisconson","SSL LIMS Version 1.0"
5471,"I2011USWY168","Gypnevee WY Gypsum","SSL LIMS Version 1.0"
5472,"R2010USOR069","Fremont National Forest Area - Lake Co.","SSL LIMS Version 1.0"
5474,"C2010USMI084","Grand Rapids MLRA 96/97/98","SSL LIMS Version 1.0"
5475,"C2011IZ01162","Iraq","SSL LIMS Version 1.0"
5476,"KSU201101","Kansas State Data","Kansas State University"
5478,"C2010USWY134","Climate Monitoring Station SNOTEL/SCAN Castle Creek & Townse","SSL LIMS Version 1.0"
5479,"C2010USWY126","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5480,"C2011USTN171","Central States Forest Soil Workshop","SSL LIMS Version 1.0"
5481,"C2010USTX054","MLRA 150A - Brazoria, Fort Bend, Harris & Waller Co.","SSL LIMS Version 1.0"
5482,"UCD201101","UCDavis_2011_project_1","University of California at Davis"
5483,"C2011USCO152","Irrigation Effects MLRA 67 and 69","SSL LIMS Version 1.0"
5484,"C2011USKS010","Kansas Mesonet Project - Cherocee & Cloud Co.s","SSL LIMS Version 1.0"
5485,"C2011USCO153","MLRA 72- South Platte River, Saline Soils","SSL LIMS Version 1.0"
5486,"C2011USKS044","Kansas Mesonet Stevens Co","SSL LIMS Version 1.0"
5487,"C2010USND064","Land Judging","SSL LIMS Version 1.0"
5488,"C2010USSD137","Badland National Park Service","SSL LIMS Version 1.0"
5489,"C2010USND073","Dickinson MLRA Salinity Study","SSL LIMS Version 1.0"
5491,"C2010USWI114","Lincoln & Oneida C+o.","SSL LIMS Version 1.0"
5492,"C2011AY__159","Antarctica soil climate station ANT011","SSL LIMS Version 1.0"
5493,"C2011USMI025","Washtenaw Co.","SSL LIMS Version 1.0"
5494,"C2010USCA058","Isotic Mineralogy in Redwood Nat. & State Parks","SSL LIMS Version 1.0"
5495,"C2010USNM131","Climate Monitoring Station SNOTEL/SCAN Rio Arriba & Socorro","SSL LIMS Version 1.0"
5496,"C2010USNJ118","Hudson Co.","SSL LIMS Version 1.0"
5497,"C2010USTX138","Caldwell, Hill & Limstone Co.s","SSL LIMS Version 1.0"
5498,"C2010USCO078","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5499,"C2010USID136","Climate Monitoring Station SNOTEL/SCAN Site","SSL LIMS Version 1.0"
5500,"C2010USIA122","Lyon Co, Ia & Rock Co. Mn","SSL LIMS Version 1.0"
5501,"C2010USOR046","Dynamic Soils Properties - Yamhill Co.","SSL LIMS Version 1.0"
5502,"C2010USOR077","Panther Creek DSP Project, Yamhill Co.","SSL LIMS Version 1.0"
5503,"C2010USOK091","Beaver Co.","SSL LIMS Version 1.0"
5504,"C2010USSD062","Pennington Co","SSL LIMS Version 1.0"
5505,"C2010USCO072","Huerfano Co.","SSL LIMS Version 1.0"
5506,"C2010USTX098","Bosque & Erath Counties","SSL LIMS Version 1.0"
5507,"C2010USTX128","MLRA 83B -  McMullen Co.","SSL LIMS Version 1.0"
5508,"C2010USCA057","Humboldt Co.","SSL LIMS Version 1.0"
5509,"C2010USTX095","Fort Bend & Harris Co.","SSL LIMS Version 1.0"
5510,"C2011USTX009","MLRA 133B-SW","SSL LIMS Version 1.0"
5511,"C2010USTX075","Kerrville Soil Survey","SSL LIMS Version 1.0"
5512,"C2010USNJ125","Camden, Cumberland & Salem Co.s","SSL LIMS Version 1.0"
5513,"C2011USTX029","Dynamic Soil Properties - Lamb, Lubbock Counties","SSL LIMS Version 1.0"
5514,"C2011USGA015","Dynamic Soil Properties - Emanuel  Co.","SSL LIMS Version 1.0"
5515,"C2011USGA012","Dynamic Soil Properties - Bleckley Co.","SSL LIMS Version 1.0"
5516,"C2010USVT065","Lake Champlain P Study","SSL LIMS Version 1.0"
5517,"C2011USGA021","Dynamic Soil Properties - Tift Co","SSL LIMS Version 1.0"
5518,"C2011USGA022","Dynamic Soil Properties - Thomas Co.","SSL LIMS Version 1.0"
5519,"C2011USGA011","Dynamic Soil Properties - Thomas, Turner & Worth Co.s","SSL LIMS Version 1.0"
5520,"C2011USGA008","Dynamic Soil Properties  - Early & Miller Co.s","SSL LIMS Version 1.0"
5521,"C2010USID135","MLRA 11 Benchmark Soils - Canyon, Ada, Elmore & Owyhee Co.s","SSL LIMS Version 1.0"
5522,"C2010USID139","Spodosol Soil Sampling Project  MLRA 43A","SSL LIMS Version 1.0"
5523,"C2011USTX155","Purves OSD","SSL LIMS Version 1.0"
5524,"C2011USOR047","Redmond OR SSA 1-5","SSL LIMS Version 1.0"
5525,"C2011USLA004","Calcasieu & Red River Parish","SSL LIMS Version 1.0"
5526,"C2011USAK031","AK668 Southeast Alaska Municipallity of Seward","SSL LIMS Version 1.0"
5527,"C2011USTN006","Standingstone -  MLRA 122 - Overton, Putnam & White Co.s","SSL LIMS Version 1.0"
5528,"C2011USOR043","Winema N F TEUI & N Klamath Co","SSL LIMS Version 1.0"
5529,"C2011USMI024","MLRA 96/97/98  Grand Rapids","SSL LIMS Version 1.0"
5530,"PSU201101","The Pennsylvania State University Data","The Pennsylvania State University"
5531,"MO201201","University of Missouri Project 2","University of Missouri"
5533,"C2011USCA172","White Mountains CA","SSL LIMS Version 1.0"
5534,"C2011USVT179","Alburg Series","SSL LIMS Version 1.0"
5535,"TX201201","Texas A&M University 2012 Project 1","Texas A&M University"
5536,"I2012USFN061","ISE 2012 Q3","SSL LIMS Version 1.0"
5537,"C2012USNE004","IUSS Tour","SSL LIMS Version 1.0"
5538,"C2012USNE013","IUSS Aksarben","SSL LIMS Version 1.0"
5539,"C2011USOR045","Clear Lake and Clackamas Lake SNOTEL","SSL LIMS Version 1.0"
5540,"C2011USMT026","Climate Monitoring Station SNOTEL/SCAN  -  MT","SSL LIMS Version 1.0"
5541,"C2011USOR046","Holland Meadows & Salt Creek Falls SNOTEL","SSL LIMS Version 1.0"
5542,"R2012USAK001","Togiak Nat. Wildlife Refuge loess","SSL LIMS Version 1.0"
5544,"C2011USOR039","Willamette NF Oregon","SSL LIMS Version 1.0"
5545,"C2012USOH059","Ohio 2012 ASA Tour","SSL LIMS Version 1.0"
5546,"KY201101","University of Kentucky Data","University of Kentucky"
5547,"C2011USAL176","Bama 2011","SSL LIMS Version 1.0"
5548,"C2011USOR089","Willamette Valley OR","SSL LIMS Version 1.0"
5549,"C2012USDE007","Hammonton Benchmarks","SSL LIMS Version 1.0"
5550,"C2011USTX093","TX Abilene Spring 2011","SSL LIMS Version 1.0"
5551,"C2011USWY184","WY SNOTEL 2011","SSL LIMS Version 1.0"
5552,"C2012USCA037","Swanton Pacific Ranch 2012","SSL LIMS Version 1.0"
5553,"C2012USCO026","Baca County CO CRP - ARS","SSL LIMS Version 1.0"
5554,"C2011USNM157","NM/TX Spring 2011","SSL LIMS Version 1.0"
5555,"WVU201201","West Virginia Univeristy 2012 Project 1","West Virginia University"
5556,"I2011USHI191","Hawaii PSDA","SSL LIMS Version 1.0"
5557,"MN201201","University of Minnesota","University of Minnesota"
5558,"C2012USKS027","Eram Project Clinton MO","SSL LIMS Version 1.0"
5559,"C2011USTX100","McMullen County Initial 2011","SSL LIMS Version 1.0"
5560,"C2012AY__046","Antarctica 2012","SSL LIMS Version 1.0"
5561,"C2012USME035","Maine SSO 12-7 & 12-8","SSL LIMS Version 1.0"
5562,"C2011USME164","Aroostook, Penobscot, Piscataquis Counties","SSL LIMS Version 1.0"
5564,"C2012USVA068","UVA Blandy Farm","SSL LIMS Version 1.0"
5565,"C2012SP56008","Spain 2012","SSL LIMS Version 1.0"
5566,"VTC201201","Virginia Tech","Virgina Tech"
5567,"C2013USMD032","MD NCSS Conference","SSL LIMS Version 1.0"
5568,"AR201301","University of Arkansas","University of Arkansas"
5569,"C2012USMI033","MLRA 98 - Update Grayling","SSL LIMS Version 1.0"
5570,"C2011USOH094","MLRA 111B Findlay OH","SSL LIMS Version 1.0"
5571,"C2012USNE082","SGI pedons 2012","SSL LIMS Version 1.0"
5572,"R2013USAK016","Togiak NWR 2012","SSL LIMS Version 1.0"
5573,"C2012USTX036","Lubbock 2012","SSL LIMS Version 1.0"
5574,"C2011USTX185","TX307 09/2011","SSL LIMS Version 1.0"
5575,"C2013USMI021","MLRA 98 Montcalm county MI","SSL LIMS Version 1.0"
5576,"C2012USID018","Caribou National Forest 2011","SSL LIMS Version 1.0"
5577,"C2012USWY040","MLRA 6-1 2012","SSL LIMS Version 1.0"
5578,"C2012USCA015","Central Sierra Foothills MLRA 18","SSL LIMS Version 1.0"
5579,"R2012USOR098","OR Winema Nat. For.","SSL LIMS Version 1.0"
5580,"C2010USWY129","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5581,"C2012USUT041","Duchesne Area UT 2012","SSL LIMS Version 1.0"
5582,"C2012USSC064","Toccoa Reclassification","SSL LIMS Version 1.0"
5583,"C2012USMN010","Duluth MN 2011","SSL LIMS Version 1.0"
5584,"C2011USWI193","Central Sands","SSL LIMS Version 1.0"
5585,"C2012USCT089","CT Wilbraham series","SSL LIMS Version 1.0"
5586,"C2012USDE034","DE & NJ Forested","SSL LIMS Version 1.0"
5587,"C2012USOR029","Panther Creek #4","SSL LIMS Version 1.0"
5588,"C2012USMI039","Onaway-Emmet Benchmark Soils","SSL LIMS Version 1.0"
5589,"C2012USMD063","AINS Soil carbon","SSL LIMS Version 1.0"
5590,"C2011USCA169","Argixerolls / Flanly","SSL LIMS Version 1.0"
5591,"C2010USKY106","McLean Co.","SSL LIMS Version 1.0"
5592,"C2011USID190","Crater Meadows SNOTEL #425","SSL LIMS Version 1.0"
5593,"C2012USTX022","SSSA Geomorph Tour","SSL LIMS Version 1.0"
5594,"C2011USKY101","KY Shawnee Hills Loess","SSL LIMS Version 1.0"
5595,"C2012USID017","Snotel Scan","SSL LIMS Version 1.0"
5596,"C2012USOH044","OH003 SSO 2012","SSL LIMS Version 1.0"
5597,"C2012USNM005","NM Snotel","SSL LIMS Version 1.0"
5598,"C2011USNJ017","Woodstown Sereis","SSL LIMS Version 1.0"
5599,"C2011USWA051","SNOTEL Moses Mountain & Salmon Meadows","SSL LIMS Version 1.0"
5600,"C2012USCA012","Snotel","SSL LIMS Version 1.0"
5601,"C2012USCO006","Bedrock Controlled Soils SSO 5-2","SSL LIMS Version 1.0"
5602,"C2012USOK003","Oklahoma 78C characterization","SSL LIMS Version 1.0"
5603,"C2012USAZ066","Wupatki / Sunset Crater National Monuments","SSL LIMS Version 1.0"
5604,"C2012USOR024","Willamette NF","SSL LIMS Version 1.0"
5605,"I2012USAK002","Alaska R30 mineralogy","SSL LIMS Version 1.0"
5606,"C2012USMO077","MO SCAN 2012","SSL LIMS Version 1.0"
5610,"C2012USSD038","Redfield SD 2012","SSL LIMS Version 1.0"
5632,"C2011USFL173","Myakka","SSL LIMS Version 1.0"
5638,"C2011USFL002","Broward Co.","SSL LIMS Version 1.0"
5640,"I2010PM08055","Panama","SSL LIMS Version 1.0"
5657,"C2010USPR104","Caribbean National Forest Soil Survey","SSL LIMS Version 1.0"
5664,"C2011USAL177","Proposed series 2011","SSL LIMS Version 1.0"
5665,"C2012USPR042","Puerto Rico 2012A","SSL LIMS Version 1.0"
5668,"C2013USAZ002","Cebolleta Family","SSL LIMS Version 1.0"
5669,"C2012USMS051","Commerce-Dundee Deer Creek Basin","SSL LIMS Version 1.0"
5670,"C2012USIL048","Ashkum OSD","SSL LIMS Version 1.0"
5671,"C2012USNM070","NM ESD Tier 3","SSL LIMS Version 1.0"
5702,"C2010USCA059","Isotic Mineralogy in Redwood National and State Parks","SSL LIMS Version 1.0"
5703,"C2011USTX161","Lower Frio Watershed","SSL LIMS Version 1.0"
5704,"C2011USTX090","MLRA 150A Southeast TX (1)","SSL LIMS Version 1.0"
5705,"C2011USNV013","Humboldt National Forest","SSL LIMS Version 1.0"
5706,"C2011USNM042","NM SNOTEL","SSL LIMS Version 1.0"
5707,"C2011USTX091","MLRA 150A Southeast TX (2)","SSL LIMS Version 1.0"
5708,"C2011USNY178","Urban Carbon 2011","SSL LIMS Version 1.0"
5715,"C2013USSD011","Fall River Co. - Pierre series","SSL LIMS Version 1.0"
5716,"C2012USTX079","PMC TX Nacogdoches","SSL LIMS Version 1.0"
5717,"C2012USTX097","TX PMC Kingsville","SSL LIMS Version 1.0"
5718,"C2012USTX074","TX PMC Abilene","SSL LIMS Version 1.0"
5719,"C2010USMS033","Sunflower, Tallahatchie &  Haywood Co.s","SSL LIMS Version 1.0"
5720,"C2013USNV006","CA NV SNOTEL 2012","SSL LIMS Version 1.0"
5721,"C2013USWA040","SNOTEL Washington St. 2011 & 2012","SSL LIMS Version 1.0"
5722,"C2013USOH050","OH 2012 Multiple Studies","SSL LIMS Version 1.0"
5723,"C2012USAK020","SNOTEL Alaska 12/2011","SSL LIMS Version 1.0"
5724,"C2013USIN078","Blount Series Findlay OH","SSL LIMS Version 1.0"
5725,"C2012USWV073","Mandy/Berks moist phase","SSL LIMS Version 1.0"
5726,"C2011USUT041","Utah SNOTEL","SSL LIMS Version 1.0"
5727,"C2013USPA017","NRI SMN PA","SSL LIMS Version 1.0"
5728,"R2013USMO005","Natric Soils MLRA 112","SSL LIMS Version 1.0"
5729,"C2013USIA130","NRI SMN IA Atlantic","SSL LIMS Version 1.0"
5730,"C2013USGA061","GA Crawfordville series","SSL LIMS Version 1.0"
5733,"OSU201401","The Ohio State University 2014","The Ohio State University"
5734,"C2013USNC018","Lindbo Hydropedology","SSL LIMS Version 1.0"
5735,"NDSU201301","North Dakota State University","North Dakota State University"
5736,"MTU201401","Michigan Technological University","Michigan Technological University"
5737,"C2011USID038","Eastern Idaho","SSL LIMS Version 1.0"
5738,"R2012USPA067","Belmont NY MMA 12-2 grab","SSL LIMS Version 1.0"
5739,"C2012USTX011","Rosenberg TX 2011","SSL LIMS Version 1.0"
5740,"C2012USOK009","Beaver County 2011","SSL LIMS Version 1.0"
5741,"C2013USIL035","NRI SMN IL","SSL LIMS Version 1.0"
5742,"C2013USIL101","NRI SMN IL #2","SSL LIMS Version 1.0"
5743,"C2013USCA060","CA Bay Delta Climate Modeling","SSL LIMS Version 1.0"
5744,"C2013USMN014","Fergus Falls  MN SSO","SSL LIMS Version 1.0"
5745,"R2013USMO007","Natric Soils MLRA 116B","SSL LIMS Version 1.0"
5746,"C2012USOK031","OK DSP 2011","SSL LIMS Version 1.0"
5747,"C2012USSD084","SD DSP 2012","SSL LIMS Version 1.0"
5748,"C2012USMI045","Hiawatha National Forest Delta County MI","SSL LIMS Version 1.0"
5749,"I2014USSD006","Fen water samples 2013","SSL LIMS Version 1.0"
5750,"C2013USNV034","NevCAN 09/2012","SSL LIMS Version 1.0"
5751,"R2013USNL104","NRI SMN IL Fayette","SSL LIMS Version 1.0"
5752,"C2013USAK071","SNOTEL McNeil","SSL LIMS Version 1.0"
5753,"C2013USNM025","SNOTEL NM 2012","SSL LIMS Version 1.0"
5754,"C2013USAL053","Hydric Soil Indicators - NTC","SSL LIMS Version 1.0"
5755,"C2011USID020","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5756,"C2013USCO010","Selenium - Mancos Shale","SSL LIMS Version 1.0"
5757,"C2013USCA134","Sequoia and Kings Canyon Nat. Park 2013","SSL LIMS Version 1.0"
5758,"C2013USCA051","CA Delta Benchmarks MLRA-16","SSL LIMS Version 1.0"
5759,"C2013USCA084","Devil's Playground and Lanfair Valley","SSL LIMS Version 1.0"
5760,"C2013USWY112","SNOTEL WY 8/13","SSL LIMS Version 1.0"
5761,"C2013USUT054","SNOTEL UT Fall 2012","SSL LIMS Version 1.0"
5762,"C2013USWA047","Mount Rainier Nat. Park","SSL LIMS Version 1.0"
5764,"C2013USID127","Caribou Nat Forest 2013","SSL LIMS Version 1.0"
5765,"C2013USCA023","Sequoia and Kings Canyon Nap Park Survey","SSL LIMS Version 1.0"
5766,"C2012USCO100","NRI SMN MLRA 67B","SSL LIMS Version 1.0"
5767,"C2013USMI048","MLRA 99 Detroit Metro 2012","SSL LIMS Version 1.0"
5768,"C2011USWI040","Rountree WI","SSL LIMS Version 1.0"
5769,"C2010USIN096","De Kalb Co.","SSL LIMS Version 1.0"
5770,"I2013USIL111","NRI SMN IL #3","SSL LIMS Version 1.0"
5771,"C2011USVT052","VT phosphorus Orleans Co","SSL LIMS Version 1.0"
5772,"C2011USVT053","VT phosphorus Chittenden Co","SSL LIMS Version 1.0"
